,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated,q0_raw,q1_raw,q2_raw,q3_raw
1138.00000,11.04900,0.12043,0.09826,-0.96645,0.20447,0.12043,0.09826,-0.96645,0.20447
1139.00000,11.05900,0.12306,0.07552,-0.96709,0.20952,0.12306,0.07552,-0.96709,0.20952
1140.00000,11.06900,0.12590,0.05212,-0.96727,0.21405,0.12590,0.05212,-0.96727,0.21405
1141.00000,11.07900,0.12907,0.02810,-0.96696,0.21803,0.12907,0.02810,-0.96696,0.21803
1142.00000,11.08900,0.13269,0.00349,-0.96611,0.22140,0.13269,0.00349,-0.96611,0.22140
1143.00000,11.09900,0.13683,-0.02172,-0.96467,0.22408,0.13683,-0.02172,-0.96467,0.22408
1144.00000,11.10900,0.14157,-0.04755,-0.96262,0.22595,0.14157,-0.04755,-0.96262,0.22595
1145.00000,11.11900,0.14697,-0.07401,-0.95991,0.22694,0.14697,-0.07401,-0.95991,0.22694
1146.00000,11.12900,0.15308,-0.10107,-0.95646,0.22702,0.15308,-0.10107,-0.95646,0.22702
1147.00000,11.13900,0.15997,-0.12862,-0.95221,0.22619,0.15997,-0.12862,-0.95221,0.22619
1148.00000,11.14900,0.16767,-0.15664,-0.94708,0.22448,0.16767,-0.15664,-0.94708,0.22448
1149.00000,11.15900,0.17625,-0.18508,-0.94096,0.22196,0.17625,-0.18508,-0.94096,0.22196
1150.00000,11.16900,0.18573,-0.21390,-0.93376,0.21872,0.18573,-0.21390,-0.93376,0.21872
1151.00000,11.17900,0.19606,-0.24308,-0.92538,0.21482,0.19606,-0.24308,-0.92538,0.21482
1152.00000,11.18900,0.20718,-0.27258,-0.91570,0.21038,0.20718,-0.27258,-0.91570,0.21038
1153.00000,11.19900,0.21904,-0.30232,-0.90465,0.20551,0.21904,-0.30232,-0.90465,0.20551
1154.00000,11.20900,0.23156,-0.33225,-0.89211,0.20032,0.23156,-0.33225,-0.89211,0.20032
1155.00000,11.21900,0.24468,-0.36232,-0.87799,0.19489,0.24468,-0.36232,-0.87799,0.19489
1156.00000,11.22900,0.25832,-0.39247,-0.86221,0.18930,0.25832,-0.39247,-0.86221,0.18930
1157.00000,11.23900,0.27244,-0.42258,-0.84469,0.18359,0.27244,-0.42258,-0.84469,0.18359
1158.00000,11.24900,0.28696,-0.45255,-0.82537,0.17778,0.28696,-0.45255,-0.82537,0.17778
1159.00000,11.25900,0.30179,-0.48226,-0.80423,0.17194,0.30179,-0.48226,-0.80423,0.17194
1160.00000,11.26900,0.31684,-0.51160,-0.78120,0.16614,0.31684,-0.51160,-0.78120,0.16614
1161.00000,11.27900,0.33206,-0.54045,-0.75625,0.16042,0.33206,-0.54045,-0.75625,0.16042
1162.00000,11.28900,0.34736,-0.56873,-0.72932,0.15484,0.34736,-0.56873,-0.72932,0.15484
1163.00000,11.29900,0.36266,-0.59632,-0.70039,0.14947,0.36266,-0.59632,-0.70039,0.14947
1164.00000,11.30900,0.37789,-0.62310,-0.66940,0.14442,0.37789,-0.62310,-0.66940,0.14442
1165.00000,11.31900,0.39299,-0.64893,-0.63633,0.13979,0.39299,-0.64893,-0.63633,0.13979
1166.00000,11.32900,0.40785,-0.67366,-0.60121,0.13560,0.40785,-0.67366,-0.60121,0.13560
1167.00000,11.33900,0.42245,-0.69713,-0.56405,0.13191,0.42245,-0.69713,-0.56405,0.13191
1168.00000,11.34900,0.43675,-0.71916,-0.52485,0.12882,0.43675,-0.71916,-0.52485,0.12882
1169.00000,11.35900,0.45074,-0.73957,-0.48360,0.12649,0.45074,-0.73957,-0.48360,0.12649
1170.00000,11.36900,0.46437,-0.75817,-0.44033,0.12508,0.46437,-0.75817,-0.44033,0.12508
1171.00000,11.37900,0.47757,-0.77476,-0.39510,0.12480,0.47757,-0.77476,-0.39510,0.12480
1172.00000,11.38900,0.49027,-0.78908,-0.34806,0.12587,0.49027,-0.78908,-0.34806,0.12587
1173.00000,11.39900,0.50235,-0.80088,-0.29951,0.12853,0.50235,-0.80088,-0.29951,0.12853
1174.00000,11.40900,0.51373,-0.80992,-0.24984,0.13302,0.51373,-0.80992,-0.24984,0.13302
1175.00000,11.41900,0.52430,-0.81601,-0.19945,0.13950,0.52430,-0.81601,-0.19945,0.13950
1176.00000,11.42900,0.53403,-0.81902,-0.14867,0.14806,0.53403,-0.81902,-0.14867,0.14806
1177.00000,11.43900,0.54285,-0.81887,-0.09785,0.15873,0.54285,-0.81887,-0.09785,0.15873
1178.00000,11.44900,0.55064,-0.81555,-0.04731,0.17155,0.55064,-0.81555,-0.04731,0.17155
1179.00000,11.45900,0.55725,-0.80913,0.00264,0.18650,0.55725,-0.80913,0.00264,0.18650
1180.00000,11.46900,0.56244,-0.79974,0.05168,0.20347,0.56244,-0.79974,0.05168,0.20347
1181.00000,11.47900,0.56604,-0.78758,0.09962,0.22223,0.56604,-0.78758,0.09962,0.22223
1182.00000,11.48900,0.56794,-0.77282,0.14629,0.24249,0.56794,-0.77282,0.14629,0.24249
1183.00000,11.49900,0.56810,-0.75555,0.19160,0.26399,0.56810,-0.75555,0.19160,0.26399
1184.00000,11.50900,0.56654,-0.73587,0.23540,0.28655,0.56654,-0.73587,0.23540,0.28655
1185.00000,11.51900,0.56327,-0.71389,0.27750,0.30998,0.56327,-0.71389,0.27750,0.30998
1186.00000,11.52900,0.55825,-0.68983,0.31763,0.33407,0.55825,-0.68983,0.31763,0.33407
1187.00000,11.53900,0.55152,-0.66391,0.35560,0.35860,0.55152,-0.66391,0.35560,0.35860
1188.00000,11.54900,0.54312,-0.63632,0.39135,0.38336,0.54312,-0.63632,0.39135,0.38336
1189.00000,11.55900,0.53302,-0.60737,0.42479,0.40810,0.53302,-0.60737,0.42479,0.40810
1190.00000,11.56900,0.52118,-0.57734,0.45592,0.43265,0.52118,-0.57734,0.45592,0.43265
1191.00000,11.57900,0.50755,-0.54657,0.48468,0.45688,0.50755,-0.54657,0.48468,0.45688
1192.00000,11.58900,0.49224,-0.51532,0.51108,0.48056,0.49224,-0.51532,0.51108,0.48056
1193.00000,11.59900,0.47539,-0.48367,0.53534,0.50346,0.47539,-0.48367,0.53534,0.50346
1194.00000,11.60900,0.45715,-0.45180,0.55757,0.52536,0.45715,-0.45180,0.55757,0.52536
1195.00000,11.61900,0.43756,-0.42007,0.57774,0.54617,0.43756,-0.42007,0.57774,0.54617
1196.00000,11.62900,0.41678,-0.38860,0.59597,0.56578,0.41678,-0.38860,0.59597,0.56578
1197.00000,11.63900,0.39499,-0.35741,0.61244,0.58409,0.39499,-0.35741,0.61244,0.58409
1198.00000,11.64900,0.37235,-0.32660,0.62725,0.60104,0.37235,-0.32660,0.62725,0.60104
1199.00000,11.65900,0.34905,-0.29621,0.64052,0.61657,0.34905,-0.29621,0.64052,0.61657
1200.00000,11.66900,0.32527,-0.26639,0.65229,0.63067,0.32527,-0.26639,0.65229,0.63067
1201.00000,11.67900,0.30109,-0.23709,0.66261,0.64349,0.30109,-0.23709,0.66261,0.64349
1202.00000,11.68900,0.27625,-0.20812,0.67176,0.65507,0.27625,-0.20812,0.67176,0.65507
1203.00000,11.69900,0.25050,-0.17926,0.68002,0.66535,0.25050,-0.17926,0.68002,0.66535
1204.00000,11.70900,0.22395,-0.15049,0.68744,0.67426,0.22395,-0.15049,0.68744,0.67426
1205.00000,11.71900,0.19675,-0.12188,0.69402,0.68174,0.19675,-0.12188,0.69402,0.68174
1206.00000,11.72900,0.16905,-0.09353,0.69977,0.68775,0.16905,-0.09353,0.69977,0.68775
1207.00000,11.73900,0.14106,-0.06557,0.70473,0.69222,0.14106,-0.06557,0.70473,0.69222
1208.00000,11.74900,0.11308,-0.03814,0.70896,0.69508,0.11308,-0.03814,0.70896,0.69508
1209.00000,11.75900,0.08541,-0.01144,0.71254,0.69632,0.08541,-0.01144,0.71254,0.69632
1210.00000,11.76900,0.05836,0.01434,0.71554,0.69599,0.05836,0.01434,0.71554,0.69599
1211.00000,11.77900,0.03218,0.03904,0.71808,0.69412,0.03218,0.03904,0.71808,0.69412
1212.00000,11.78900,0.00715,0.06251,0.72029,0.69082,0.00715,0.06251,0.72029,0.69082
1213.00000,11.79900,-0.01648,0.08466,0.72228,0.68620,-0.01648,0.08466,0.72228,0.68620
1214.00000,11.80900,-0.03848,0.10538,0.72416,0.68044,-0.03848,0.10538,0.72416,0.68044
1215.00000,11.81900,-0.05873,0.12464,0.72603,0.67372,-0.05873,0.12464,0.72603,0.67372
1216.00000,11.82900,-0.07711,0.14236,0.72799,0.66620,-0.07711,0.14236,0.72799,0.66620
1217.00000,11.83900,-0.09347,0.15840,0.73018,0.65804,-0.09347,0.15840,0.73018,0.65804
1218.00000,11.84900,-0.10769,0.17268,0.73272,0.64939,-0.10769,0.17268,0.73272,0.64939
1219.00000,11.85900,-0.11976,0.18520,0.73569,0.64040,-0.11976,0.18520,0.73569,0.64040
1220.00000,11.86900,-0.12964,0.19586,0.73920,0.63120,-0.12964,0.19586,0.73920,0.63120
1221.00000,11.87900,-0.13726,0.20453,0.74339,0.62185,-0.13726,0.20453,0.74339,0.62185
1222.00000,11.88900,-0.14255,0.21105,0.74837,0.61244,-0.14255,0.21105,0.74837,0.61244
1223.00000,11.89900,-0.14551,0.21535,0.75421,0.60301,-0.14551,0.21535,0.75421,0.60301
1224.00000,11.90900,-0.14635,0.21750,0.76090,0.59355,-0.14635,0.21750,0.76090,0.59355
1225.00000,11.91900,-0.14523,0.21756,0.76843,0.58403,-0.14523,0.21756,0.76843,0.58403
1226.00000,11.92900,-0.14227,0.21557,0.77673,0.57444,-0.14227,0.21557,0.77673,0.57444
1227.00000,11.93900,-0.13765,0.21162,0.78567,0.56478,-0.13765,0.21162,0.78567,0.56478
1228.00000,11.94900,-0.13160,0.20582,0.79510,0.55510,-0.13160,0.20582,0.79510,0.55510
1229.00000,11.95900,-0.12432,0.19826,0.80485,0.54539,-0.12432,0.19826,0.80485,0.54539
1230.00000,11.96900,-0.11596,0.18899,0.81479,0.53568,-0.11596,0.18899,0.81479,0.53568
1231.00000,11.97900,-0.10670,0.17811,0.82477,0.52598,-0.10670,0.17811,0.82477,0.52598
1232.00000,11.98900,-0.09665,0.16568,0.83464,0.51633,-0.09665,0.16568,0.83464,0.51633
1233.00000,11.99900,-0.08593,0.15173,0.84429,0.50672,-0.08593,0.15173,0.84429,0.50672
1234.00000,12.00900,-0.07469,0.13636,0.85362,0.49715,-0.07469,0.13636,0.85362,0.49715
1235.00000,12.01900,-0.06308,0.11964,0.86252,0.48762,-0.06308,0.11964,0.86252,0.48762
1236.00000,12.02900,-0.05114,0.10164,0.87088,0.47814,-0.05114,0.10164,0.87088,0.47814
1237.00000,12.03900,-0.03890,0.08244,0.87863,0.46873,-0.03890,0.08244,0.87863,0.46873
1238.00000,12.04900,-0.02618,0.06209,0.88572,0.45930,-0.02618,0.06209,0.88572,0.45930
1239.00000,12.05900,-0.01301,0.04065,0.89211,0.44980,-0.01301,0.04065,0.89211,0.44980
1240.00000,12.06900,0.00049,0.01815,0.89772,0.44018,0.00049,0.01815,0.89772,0.44018
1241.00000,12.07900,0.01420,-0.00533,0.90249,0.43044,0.01420,-0.00533,0.90249,0.43044
1242.00000,12.08900,0.02804,-0.02964,0.90638,0.42050,0.02804,-0.02964,0.90638,0.42050
1243.00000,12.09900,0.04198,-0.05459,0.90931,0.41037,0.04198,-0.05459,0.90931,0.41037
1244.00000,12.10900,0.05604,-0.07995,0.91126,0.40008,0.05604,-0.07995,0.91126,0.40008
1245.00000,12.11900,0.07019,-0.10551,0.91219,0.38968,0.07019,-0.10551,0.91219,0.38968
1246.00000,12.12900,0.08437,-0.13113,0.91207,0.37922,0.08437,-0.13113,0.91207,0.37922
1247.00000,12.13900,0.09855,-0.15667,0.91089,0.36881,0.09855,-0.15667,0.91089,0.36881
1248.00000,12.14900,0.11272,-0.18200,0.90865,0.35850,0.11272,-0.18200,0.90865,0.35850
1249.00000,12.15900,0.12688,-0.20697,0.90541,0.34827,0.12688,-0.20697,0.90541,0.34827
1250.00000,12.16900,0.14101,-0.23138,0.90125,0.33812,0.14101,-0.23138,0.90125,0.33812
1251.00000,12.17900,0.15504,-0.25506,0.89627,0.32804,0.15504,-0.25506,0.89627,0.32804
1252.00000,12.18900,0.16893,-0.27787,0.89055,0.31807,0.16893,-0.27787,0.89055,0.31807
1253.00000,12.19900,0.18270,-0.29984,0.88411,0.30832,0.18270,-0.29984,0.88411,0.30832
1254.00000,12.20900,0.19636,-0.32102,0.87696,0.29888,0.19636,-0.32102,0.87696,0.29888
1255.00000,12.21900,0.20991,-0.34143,0.86912,0.28981,0.20991,-0.34143,0.86912,0.28981
1256.00000,12.22900,0.22335,-0.36103,0.86066,0.28115,0.22335,-0.36103,0.86066,0.28115
1257.00000,12.23900,0.23669,-0.37972,0.85166,0.27290,0.23669,-0.37972,0.85166,0.27290
1258.00000,12.24900,0.24990,-0.39740,0.84224,0.26508,0.24990,-0.39740,0.84224,0.26508
1259.00000,12.25900,0.26298,-0.41399,0.83250,0.25767,0.26298,-0.41399,0.83250,0.25767
1260.00000,12.26900,0.27588,-0.42943,0.82256,0.25074,0.27588,-0.42943,0.82256,0.25074
1261.00000,12.27900,0.28855,-0.44369,0.81251,0.24434,0.28855,-0.44369,0.81251,0.24434
1262.00000,12.28900,0.30092,-0.45674,0.80246,0.23852,0.30092,-0.45674,0.80246,0.23852
1263.00000,12.29900,0.31293,-0.46858,0.79250,0.23333,0.31293,-0.46858,0.79250,0.23333
1264.00000,12.30900,0.32452,-0.47918,0.78276,0.22884,0.32452,-0.47918,0.78276,0.22884
1265.00000,12.31900,0.33567,-0.48845,0.77337,0.22502,0.33567,-0.48845,0.77337,0.22502
1266.00000,12.32900,0.34640,-0.49630,0.76449,0.22192,0.34640,-0.49630,0.76449,0.22192
1267.00000,12.33900,0.35668,-0.50275,0.75617,0.21959,0.35668,-0.50275,0.75617,0.21959
1268.00000,12.34900,0.36646,-0.50798,0.74838,0.21814,0.36646,-0.50798,0.74838,0.21814
1269.00000,12.35900,0.37565,-0.51220,0.74104,0.21769,0.37565,-0.51220,0.74104,0.21769
1270.00000,12.36900,0.38416,-0.51553,0.73410,0.21851,0.38416,-0.51553,0.73410,0.21851
1271.00000,12.37900,0.39206,-0.51825,0.72737,0.22055,0.39206,-0.51825,0.72737,0.22055
1272.00000,12.38900,0.39940,-0.52049,0.72076,0.22377,0.39940,-0.52049,0.72076,0.22377
1273.00000,12.39900,0.40623,-0.52232,0.71422,0.22815,0.40623,-0.52232,0.71422,0.22815
1274.00000,12.40900,0.41258,-0.52384,0.70767,0.23363,0.41258,-0.52384,0.70767,0.23363
1275.00000,12.41900,0.41850,-0.52504,0.70106,0.24023,0.41850,-0.52504,0.70106,0.24023
1276.00000,12.42900,0.42399,-0.52584,0.69442,0.24798,0.42399,-0.52584,0.69442,0.24798
1277.00000,12.43900,0.42904,-0.52622,0.68780,0.25680,0.42904,-0.52622,0.68780,0.25680
1278.00000,12.44900,0.43362,-0.52618,0.68125,0.26647,0.43362,-0.52618,0.68125,0.26647
1279.00000,12.45900,0.43770,-0.52575,0.67483,0.27680,0.43770,-0.52575,0.67483,0.27680
1280.00000,12.46900,0.44123,-0.52498,0.66857,0.28763,0.44123,-0.52498,0.66857,0.28763
1281.00000,12.47900,0.44417,-0.52394,0.66252,0.29877,0.44417,-0.52394,0.66252,0.29877
1282.00000,12.48900,0.44649,-0.52268,0.65672,0.31011,0.44649,-0.52268,0.65672,0.31011
1283.00000,12.49900,0.44810,-0.52122,0.65125,0.32158,0.44810,-0.52122,0.65125,0.32158
1284.00000,12.50900,0.44895,-0.51954,0.64619,0.33310,0.44895,-0.51954,0.64619,0.33310
1285.00000,12.51900,0.44901,-0.51760,0.64165,0.34464,0.44901,-0.51760,0.64165,0.34464
1286.00000,12.52900,0.44821,-0.51534,0.63775,0.35611,0.44821,-0.51534,0.63775,0.35611
1287.00000,12.53900,0.44651,-0.51273,0.63457,0.36750,0.44651,-0.51273,0.63457,0.36750
1288.00000,12.54900,0.44387,-0.50970,0.63220,0.37882,0.44387,-0.50970,0.63220,0.37882
1289.00000,12.55900,0.44025,-0.50623,0.63066,0.39010,0.44025,-0.50623,0.63066,0.39010
1290.00000,12.56900,0.43563,-0.50243,0.62989,0.40129,0.43563,-0.50243,0.62989,0.40129
1291.00000,12.57900,0.42999,-0.49846,0.62978,0.41234,0.42999,-0.49846,0.62978,0.41234
1292.00000,12.58900,0.42336,-0.49441,0.63025,0.42321,0.42336,-0.49441,0.63025,0.42321
1293.00000,12.59900,0.41584,-0.49032,0.63121,0.43385,0.41584,-0.49032,0.63121,0.43385
1294.00000,12.60900,0.40747,-0.48625,0.63258,0.44426,0.40747,-0.48625,0.63258,0.44426
1295.00000,12.61900,0.39823,-0.48217,0.63438,0.45441,0.39823,-0.48217,0.63438,0.45441
1296.00000,12.62900,0.38819,-0.47798,0.63660,0.46431,0.38819,-0.47798,0.63660,0.46431
1297.00000,12.63900,0.37738,-0.47376,0.63912,0.47399,0.37738,-0.47376,0.63912,0.47399
1298.00000,12.64900,0.36584,-0.46950,0.64191,0.48341,0.36584,-0.46950,0.64191,0.48341
1299.00000,12.65900,0.35361,-0.46507,0.64505,0.49251,0.35361,-0.46507,0.64505,0.49251
1300.00000,12.66900,0.34083,-0.46040,0.64854,0.50126,0.34083,-0.46040,0.64854,0.50126
1301.00000,12.67900,0.32750,-0.45546,0.65234,0.50966,0.32750,-0.45546,0.65234,0.50966
1302.00000,12.68900,0.31350,-0.45024,0.65645,0.51776,0.31350,-0.45024,0.65645,0.51776
1303.00000,12.69900,0.29879,-0.44472,0.66092,0.52548,0.29879,-0.44472,0.66092,0.52548
1304.00000,12.70900,0.28340,-0.43880,0.66585,0.53271,0.28340,-0.43880,0.66585,0.53271
1305.00000,12.71900,0.26727,-0.43241,0.67129,0.53941,0.26727,-0.43241,0.67129,0.53941
1306.00000,12.72900,0.25033,-0.42559,0.67719,0.54554,0.25033,-0.42559,0.67719,0.54554
1307.00000,12.73900,0.23267,-0.41852,0.68339,0.55108,0.23267,-0.41852,0.68339,0.55108
1308.00000,12.74900,0.21436,-0.41119,0.68987,0.55593,0.21436,-0.41119,0.68987,0.55593
1309.00000,12.75900,0.19553,-0.40365,0.69658,0.56001,0.19553,-0.40365,0.69658,0.56001
1310.00000,12.76900,0.17628,-0.39590,0.70352,0.56325,0.17628,-0.39590,0.70352,0.56325
1311.00000,12.77900,0.15669,-0.38791,0.71067,0.56561,0.15669,-0.38791,0.71067,0.56561
1312.00000,12.78900,0.13691,-0.37977,0.71797,0.56706,0.13691,-0.37977,0.71797,0.56706
1313.00000,12.79900,0.11705,-0.37158,0.72532,0.56758,0.11705,-0.37158,0.72532,0.56758
1314.00000,12.80900,0.09718,-0.36342,0.73266,0.56718,0.09718,-0.36342,0.73266,0.56718
1315.00000,12.81900,0.07741,-0.35525,0.74000,0.56587,0.07741,-0.35525,0.74000,0.56587
1316.00000,12.82900,0.05772,-0.34706,0.74736,0.56363,0.05772,-0.34706,0.74736,0.56363
1317.00000,12.83900,0.03802,-0.33893,0.75469,0.56047,0.03802,-0.33893,0.75469,0.56047
1318.00000,12.84900,0.01821,-0.33085,0.76206,0.55629,0.01821,-0.33085,0.76206,0.55629
1319.00000,12.85900,-0.00186,-0.32268,0.76961,0.55097,-0.00186,-0.32268,0.76961,0.55097
1320.00000,12.86900,-0.02221,-0.31442,0.77734,0.54442,-0.02221,-0.31442,0.77734,0.54442
1321.00000,12.87900,-0.04254,-0.30633,0.78512,0.53661,-0.04254,-0.30633,0.78512,0.53661
1322.00000,12.88900,-0.06243,-0.29870,0.79281,0.52758,-0.06243,-0.29870,0.79281,0.52758
1323.00000,12.89900,-0.08158,-0.29173,0.80033,0.51741,-0.08158,-0.29173,0.80033,0.51741
1324.00000,12.90900,-0.09977,-0.28556,0.80762,0.50622,-0.09977,-0.28556,0.80762,0.50622
1325.00000,12.91900,-0.11681,-0.28032,0.81461,0.49416,-0.11681,-0.28032,0.81461,0.49416
1326.00000,12.92900,-0.13265,-0.27606,0.82125,0.48139,-0.13265,-0.27606,0.82125,0.48139
1327.00000,12.93900,-0.14726,-0.27286,0.82756,0.46799,-0.14726,-0.27286,0.82756,0.46799
1328.00000,12.94900,-0.16062,-0.27085,0.83351,0.45398,-0.16062,-0.27085,0.83351,0.45398
1329.00000,12.95900,-0.17281,-0.26997,0.83907,0.43956,-0.17281,-0.26997,0.83907,0.43956
1330.00000,12.96900,-0.18388,-0.27015,0.84416,0.42497,-0.18388,-0.27015,0.84416,0.42497
1331.00000,12.97900,-0.19386,-0.27139,0.84872,0.41041,-0.19386,-0.27139,0.84872,0.41041
1332.00000,12.98900,-0.20283,-0.27374,0.85269,0.39604,-0.20283,-0.27374,0.85269,0.39604
1333.00000,12.99900,-0.21088,-0.27719,0.85606,0.38191,-0.21088,-0.27719,0.85606,0.38191
1334.00000,13.00900,-0.21808,-0.28173,0.85884,0.36806,-0.21808,-0.28173,0.85884,0.36806
1335.00000,13.01900,-0.22451,-0.28728,0.86103,0.35454,-0.22451,-0.28728,0.86103,0.35454
1336.00000,13.02900,-0.23023,-0.29373,0.86264,0.34141,-0.23023,-0.29373,0.86264,0.34141
1337.00000,13.03900,-0.23527,-0.30094,0.86372,0.32874,-0.23527,-0.30094,0.86372,0.32874
1338.00000,13.04900,-0.23964,-0.30876,0.86428,0.31665,-0.23964,-0.30876,0.86428,0.31665
1339.00000,13.05900,-0.24334,-0.31704,0.86434,0.30527,-0.24334,-0.31704,0.86434,0.30527
1340.00000,13.06900,-0.24634,-0.32574,0.86393,0.29466,-0.24634,-0.32574,0.86393,0.29466
1341.00000,13.07900,-0.24861,-0.33481,0.86309,0.28489,-0.24861,-0.33481,0.86309,0.28489
1342.00000,13.08900,-0.25011,-0.34424,0.86183,0.27601,-0.25011,-0.34424,0.86183,0.27601
1343.00000,13.09900,-0.25084,-0.35399,0.86017,0.26810,-0.25084,-0.35399,0.86017,0.26810
1344.00000,13.10900,-0.25078,-0.36405,0.85812,0.26117,-0.25078,-0.36405,0.85812,0.26117
1345.00000,13.11900,-0.24995,-0.37434,0.85571,0.25525,-0.24995,-0.37434,0.85571,0.25525
1346.00000,13.12900,-0.24835,-0.38477,0.85299,0.25038,-0.24835,-0.38477,0.85299,0.25038
1347.00000,13.13900,-0.24596,-0.39530,0.84997,0.24657,-0.24596,-0.39530,0.84997,0.24657
1348.00000,13.14900,-0.24277,-0.40593,0.84665,0.24387,-0.24277,-0.40593,0.84665,0.24387
1349.00000,13.15900,-0.23875,-0.41670,0.84301,0.24229,-0.23875,-0.41670,0.84301,0.24229
1350.00000,13.16900,-0.23386,-0.42764,0.83901,0.24186,-0.23386,-0.42764,0.83901,0.24186
1351.00000,13.17900,-0.22808,-0.43875,0.83465,0.24255,-0.22808,-0.43875,0.83465,0.24255
1352.00000,13.18900,-0.22143,-0.44999,0.82994,0.24428,-0.22143,-0.44999,0.82994,0.24428
1353.00000,13.19900,-0.21389,-0.46133,0.82488,0.24699,-0.21389,-0.46133,0.82488,0.24699
1354.00000,13.20900,-0.20546,-0.47275,0.81945,0.25060,-0.20546,-0.47275,0.81945,0.25060
1355.00000,13.21900,-0.19614,-0.48422,0.81364,0.25506,-0.19614,-0.48422,0.81364,0.25506
1356.00000,13.22900,-0.18597,-0.49566,0.80746,0.26026,-0.18597,-0.49566,0.80746,0.26026
1357.00000,13.23900,-0.17495,-0.50704,0.80093,0.26612,-0.17495,-0.50704,0.80093,0.26612
1358.00000,13.24900,-0.16306,-0.51829,0.79406,0.27251,-0.16306,-0.51829,0.79406,0.27251
1359.00000,13.25900,-0.15028,-0.52937,0.78688,0.27931,-0.15028,-0.52937,0.78688,0.27931
1360.00000,13.26900,-0.13659,-0.54022,0.77942,0.28638,-0.13659,-0.54022,0.77942,0.28638
1361.00000,13.27900,-0.12195,-0.55080,0.77172,0.29359,-0.12195,-0.55080,0.77172,0.29359
1362.00000,13.28900,-0.10638,-0.56108,0.76381,0.30079,-0.10638,-0.56108,0.76381,0.30079
1363.00000,13.29900,-0.08988,-0.57099,0.75572,0.30786,-0.08988,-0.57099,0.75572,0.30786
1364.00000,13.30900,-0.07251,-0.58048,0.74750,0.31467,-0.07251,-0.58048,0.74750,0.31467
1365.00000,13.31900,-0.05435,-0.58951,0.73920,0.32111,-0.05435,-0.58951,0.73920,0.32111
1366.00000,13.32900,-0.03546,-0.59806,0.73083,0.32705,-0.03546,-0.59806,0.73083,0.32705
1367.00000,13.33900,-0.01591,-0.60614,0.72240,0.33238,-0.01591,-0.60614,0.72240,0.33238
1368.00000,13.34900,0.00423,-0.61372,0.71394,0.33707,0.00423,-0.61372,0.71394,0.33707
1369.00000,13.35900,0.02487,-0.62077,0.70546,0.34109,0.02487,-0.62077,0.70546,0.34109
1370.00000,13.36900,0.04589,-0.62724,0.69699,0.34448,0.04589,-0.62724,0.69699,0.34448
1371.00000,13.37900,0.06714,-0.63303,0.68862,0.34723,0.06714,-0.63303,0.68862,0.34723
1372.00000,13.38900,0.08841,-0.63806,0.68044,0.34937,0.08841,-0.63806,0.68044,0.34937
1373.00000,13.39900,0.10945,-0.64225,0.67258,0.35096,0.10945,-0.64225,0.67258,0.35096
1374.00000,13.40900,0.13004,-0.64558,0.66512,0.35204,0.13004,-0.64558,0.66512,0.35204
1375.00000,13.41900,0.14999,-0.64803,0.65816,0.35267,0.14999,-0.64803,0.65816,0.35267
1376.00000,13.42900,0.16912,-0.64956,0.65182,0.35299,0.16912,-0.64956,0.65182,0.35299
1377.00000,13.43900,0.18721,-0.65007,0.64624,0.35318,0.18721,-0.65007,0.64624,0.35318
1378.00000,13.44900,0.20422,-0.64962,0.64139,0.35342,0.20422,-0.64962,0.64139,0.35342
1379.00000,13.45900,0.22015,-0.64833,0.63717,0.35386,0.22015,-0.64833,0.63717,0.35386
1380.00000,13.46900,0.23487,-0.64629,0.63351,0.35469,0.23487,-0.64629,0.63351,0.35469
1381.00000,13.47900,0.24830,-0.64359,0.63040,0.35601,0.24830,-0.64359,0.63040,0.35601
1382.00000,13.48900,0.26037,-0.64030,0.62780,0.35789,0.26037,-0.64030,0.62780,0.35789
1383.00000,13.49900,0.27105,-0.63651,0.62571,0.36038,0.27105,-0.63651,0.62571,0.36038
1384.00000,13.50900,0.28031,-0.63225,0.62411,0.36354,0.28031,-0.63225,0.62411,0.36354
1385.00000,13.51900,0.28808,-0.62762,0.62301,0.36738,0.28808,-0.62762,0.62301,0.36738
1386.00000,13.52900,0.29436,-0.62268,0.62237,0.37186,0.29436,-0.62268,0.62237,0.37186
1387.00000,13.53900,0.29920,-0.61747,0.62218,0.37697,0.29920,-0.61747,0.62218,0.37697
1388.00000,13.54900,0.30272,-0.61204,0.62238,0.38265,0.30272,-0.61204,0.62238,0.38265
1389.00000,13.55900,0.30499,-0.60642,0.62295,0.38880,0.30499,-0.60642,0.62295,0.38880
1390.00000,13.56900,0.30604,-0.60060,0.62395,0.39534,0.30604,-0.60060,0.62395,0.39534
1391.00000,13.57900,0.30595,-0.59459,0.62541,0.40216,0.30595,-0.59459,0.62541,0.40216
1392.00000,13.58900,0.30473,-0.58833,0.62741,0.40911,0.30473,-0.58833,0.62741,0.40911
1393.00000,13.59900,0.30237,-0.58178,0.63005,0.41611,0.30237,-0.58178,0.63005,0.41611
1394.00000,13.60900,0.29886,-0.57487,0.63341,0.42308,0.29886,-0.57487,0.63341,0.42308
1395.00000,13.61900,0.29423,-0.56749,0.63758,0.42998,0.29423,-0.56749,0.63758,0.42998
1396.00000,13.62900,0.28862,-0.55956,0.64252,0.43676,0.28862,-0.55956,0.64252,0.43676
1397.00000,13.63900,0.28226,-0.55115,0.64808,0.44336,0.28226,-0.55115,0.64808,0.44336
