,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated,q0_raw,q1_raw,q2_raw,q3_raw
987,9.539,-0.02245,0.92507,-0.11943,0.35982,-0.02245,0.92507,-0.11943,0.35982
988,9.549,-0.02221,0.92441,-0.11556,0.36279,-0.02221,0.92441,-0.11556,0.36279
989,9.559,-0.02183,0.92354,-0.11264,0.36595,-0.02183,0.92354,-0.11264,0.36595
990,9.569,-0.02132,0.92245,-0.11066,0.36931,-0.02132,0.92245,-0.11066,0.36931
991,9.579,-0.02068,0.92114,-0.10962,0.37291,-0.02068,0.92114,-0.10962,0.37291
992,9.589,-0.01991,0.9196,-0.10952,0.37676,-0.01991,0.9196,-0.10952,0.37676
993,9.599,-0.01902,0.91781,-0.11035,0.3809,-0.01902,0.91781,-0.11035,0.3809
994,9.609,-0.01803,0.91578,-0.11205,0.38532,-0.01803,0.91578,-0.11205,0.38532
995,9.619,-0.01696,0.91348,-0.11459,0.39004,-0.01696,0.91348,-0.11459,0.39004
996,9.629,-0.01578,0.91091,-0.11791,0.39508,-0.01578,0.91091,-0.11791,0.39508
997,9.639,-0.01448,0.90806,-0.12193,0.40044,-0.01448,0.90806,-0.12193,0.40044
998,9.649,-0.013,0.90492,-0.1266,0.40611,-0.013,0.90492,-0.1266,0.40611
999,9.659,-0.01131,0.90147,-0.13187,0.41211,-0.01131,0.90147,-0.13187,0.41211
1000,9.669,-0.00939,0.89771,-0.1377,0.41841,-0.00939,0.89771,-0.1377,0.41841
1001,9.679,-0.00725,0.89364,-0.14412,0.42495,-0.00725,0.89364,-0.14412,0.42495
1002,9.689,-0.00483,0.88927,-0.15119,0.43164,-0.00483,0.88927,-0.15119,0.43164
1003,9.699,-0.00213,0.8846,-0.1589,0.43844,-0.00213,0.8846,-0.1589,0.43844
1004,9.709,0.00083,0.87961,-0.16724,0.44532,0.00083,0.87961,-0.16724,0.44532
1005,9.719,0.00396,0.87429,-0.17624,0.45226,0.00396,0.87429,-0.17624,0.45226
1006,9.729,0.00722,0.86859,-0.18589,0.45928,0.00722,0.86859,-0.18589,0.45928
1007,9.739,0.01059,0.8625,-0.1962,0.46636,0.01059,0.8625,-0.1962,0.46636
1008,9.749,0.01403,0.85599,-0.20709,0.4735,0.01403,0.85599,-0.20709,0.4735
1009,9.759,0.01755,0.84907,-0.21852,0.48064,0.01755,0.84907,-0.21852,0.48064
1010,9.769,0.02109,0.84174,-0.23045,0.48777,0.02109,0.84174,-0.23045,0.48777
1011,9.779,0.02462,0.834,-0.24288,0.49481,0.02462,0.834,-0.24288,0.49481
1012,9.789,0.02812,0.82589,-0.25572,0.50172,0.02812,0.82589,-0.25572,0.50172
1013,9.799,0.03164,0.81743,-0.26889,0.50843,0.03164,0.81743,-0.26889,0.50843
1014,9.809,0.0352,0.80865,-0.28232,0.51492,0.0352,0.80865,-0.28232,0.51492
1015,9.819,0.03884,0.79956,-0.2959,0.52118,0.03884,0.79956,-0.2959,0.52118
1016,9.829,0.04254,0.79019,-0.30952,0.52724,0.04254,0.79019,-0.30952,0.52724
1017,9.839,0.0463,0.78056,-0.32311,0.53309,0.0463,0.78056,-0.32311,0.53309
1018,9.849,0.05007,0.77069,-0.33668,0.53868,0.05007,0.77069,-0.33668,0.53868
1019,9.859,0.05381,0.76061,-0.35023,0.54398,0.05381,0.76061,-0.35023,0.54398
1020,9.869,0.05744,0.75029,-0.36378,0.54902,0.05744,0.75029,-0.36378,0.54902
1021,9.879,0.06087,0.73966,-0.37726,0.55396,0.06087,0.73966,-0.37726,0.55396
1022,9.889,0.06398,0.72863,-0.39066,0.55892,0.06398,0.72863,-0.39066,0.55892
1023,9.899,0.06672,0.71715,-0.40391,0.56401,0.06672,0.71715,-0.40391,0.56401
1024,9.909,0.06904,0.70525,-0.41688,0.56926,0.06904,0.70525,-0.41688,0.56926
1025,9.919,0.07101,0.693,-0.42944,0.5747,0.07101,0.693,-0.42944,0.5747
1026,9.929,0.0728,0.68042,-0.44152,0.58034,0.0728,0.68042,-0.44152,0.58034
1027,9.939,0.07462,0.66753,-0.45309,0.58613,0.07462,0.66753,-0.45309,0.58613
1028,9.949,0.07663,0.65443,-0.46415,0.59196,0.07663,0.65443,-0.46415,0.59196
1029,9.959,0.07888,0.64127,-0.4747,0.59767,0.07888,0.64127,-0.4747,0.59767
1030,9.969,0.0814,0.62819,-0.4847,0.60317,0.0814,0.62819,-0.4847,0.60317
1031,9.979,0.08418,0.6153,-0.49413,0.6084,0.08418,0.6153,-0.49413,0.6084
1032,9.989,0.08724,0.60266,-0.50294,0.61339,0.08724,0.60266,-0.50294,0.61339
1033,9.999,0.09058,0.59027,-0.51112,0.61817,0.09058,0.59027,-0.51112,0.61817
1034,10.009,0.09414,0.57819,-0.51866,0.62275,0.09414,0.57819,-0.51866,0.62275
1035,10.019,0.09796,0.56654,-0.52561,0.62703,0.09796,0.56654,-0.52561,0.62703
1036,10.029,0.10214,0.55548,-0.53202,0.63085,0.10214,0.55548,-0.53202,0.63085
1037,10.039,0.10666,0.54514,-0.53797,0.63406,0.10666,0.54514,-0.53797,0.63406
1038,10.049,0.11148,0.53553,-0.54351,0.6367,0.11148,0.53553,-0.54351,0.6367
1039,10.059,0.11649,0.52656,-0.54872,0.63881,0.11649,0.52656,-0.54872,0.63881
1040,10.069,0.12161,0.51811,-0.55369,0.64047,0.12161,0.51811,-0.55369,0.64047
1041,10.079,0.12672,0.51022,-0.55827,0.64184,0.12672,0.51022,-0.55827,0.64184
1042,10.089,0.13177,0.50287,-0.56244,0.64298,0.13177,0.50287,-0.56244,0.64298
1043,10.099,0.13678,0.49597,-0.56629,0.64391,0.13678,0.49597,-0.56629,0.64391
1044,10.109,0.14166,0.48952,-0.56996,0.64456,0.14166,0.48952,-0.56996,0.64456
1045,10.119,0.14633,0.48353,-0.57348,0.64491,0.14633,0.48353,-0.57348,0.64491
1046,10.129,0.15061,0.47819,-0.57675,0.64499,0.15061,0.47819,-0.57675,0.64499
1047,10.139,0.15431,0.47369,-0.57974,0.64475,0.15431,0.47369,-0.57974,0.64475
1048,10.149,0.15732,0.47016,-0.58251,0.64411,0.15732,0.47016,-0.58251,0.64411
1049,10.159,0.15963,0.46754,-0.58514,0.64306,0.15963,0.46754,-0.58514,0.64306
1050,10.169,0.16112,0.4659,-0.58768,0.64157,0.16112,0.4659,-0.58768,0.64157
1051,10.179,0.16159,0.46532,-0.59016,0.63959,0.16159,0.46532,-0.59016,0.63959
1052,10.189,0.16087,0.4658,-0.59256,0.6372,0.16087,0.4658,-0.59256,0.6372
1053,10.199,0.15902,0.46722,-0.59479,0.63454,0.15902,0.46722,-0.59479,0.63454
1054,10.209,0.15614,0.46946,-0.59675,0.63175,0.15614,0.46946,-0.59675,0.63175
1055,10.219,0.15243,0.47239,-0.5984,0.62891,0.15243,0.47239,-0.5984,0.62891
1056,10.229,0.1481,0.47585,-0.59973,0.62606,0.1481,0.47585,-0.59973,0.62606
1057,10.239,0.14332,0.47973,-0.60078,0.6232,0.14332,0.47973,-0.60078,0.6232
1058,10.249,0.13815,0.48399,-0.60156,0.62032,0.13815,0.48399,-0.60156,0.62032
1059,10.259,0.13271,0.48861,-0.60204,0.61741,0.13271,0.48861,-0.60204,0.61741
1060,10.269,0.12713,0.4935,-0.60222,0.61451,0.12713,0.4935,-0.60222,0.61451
1061,10.279,0.12151,0.49855,-0.60204,0.61174,0.12151,0.49855,-0.60204,0.61174
1062,10.289,0.11602,0.50359,-0.60149,0.60922,0.11602,0.50359,-0.60149,0.60922
1063,10.299,0.1108,0.50848,-0.60059,0.60701,0.1108,0.50848,-0.60059,0.60701
1064,10.309,0.10589,0.51321,-0.59937,0.60511,0.10589,0.51321,-0.59937,0.60511
1065,10.319,0.10131,0.51774,-0.59781,0.60358,0.10131,0.51774,-0.59781,0.60358
1066,10.329,0.0971,0.52203,-0.5959,0.60246,0.0971,0.52203,-0.5959,0.60246
1067,10.339,0.09327,0.52608,-0.59363,0.60179,0.09327,0.52608,-0.59363,0.60179
1068,10.349,0.08983,0.52985,-0.59101,0.60157,0.08983,0.52985,-0.59101,0.60157
1069,10.359,0.08682,0.53328,-0.58807,0.60187,0.08682,0.53328,-0.58807,0.60187
1070,10.369,0.08419,0.53637,-0.58483,0.60266,0.08419,0.53637,-0.58483,0.60266
1071,10.379,0.08198,0.53912,-0.5813,0.60391,0.08198,0.53912,-0.5813,0.60391
1072,10.389,0.08022,0.5415,-0.5775,0.60567,0.08022,0.5415,-0.5775,0.60567
1073,10.399,0.07889,0.54347,-0.5734,0.60797,0.07889,0.54347,-0.5734,0.60797
1074,10.409,0.07801,0.54502,-0.56896,0.61087,0.07801,0.54502,-0.56896,0.61087
1075,10.419,0.07761,0.54612,-0.56416,0.61437,0.07761,0.54612,-0.56416,0.61437
1076,10.429,0.07767,0.54688,-0.55903,0.61837,0.07767,0.54688,-0.55903,0.61837
1077,10.439,0.07815,0.54733,-0.55358,0.6228,0.07815,0.54733,-0.55358,0.6228
1078,10.449,0.07903,0.54749,-0.54786,0.62758,0.07903,0.54749,-0.54786,0.62758
1079,10.459,0.0803,0.5474,-0.54191,0.63264,0.0803,0.5474,-0.54191,0.63264
1080,10.469,0.08195,0.54711,-0.53574,0.63792,0.08195,0.54711,-0.53574,0.63792
1081,10.479,0.08395,0.54673,-0.52929,0.64335,0.08395,0.54673,-0.52929,0.64335
1082,10.489,0.08623,0.54636,-0.52251,0.64888,0.08623,0.54636,-0.52251,0.64888
1083,10.499,0.08874,0.54606,-0.51539,0.65446,0.08874,0.54606,-0.51539,0.65446
1084,10.509,0.09144,0.54586,-0.50795,0.66005,0.09144,0.54586,-0.50795,0.66005
1085,10.519,0.0943,0.54573,-0.50021,0.66564,0.0943,0.54573,-0.50021,0.66564
1086,10.529,0.0973,0.54566,-0.49218,0.67123,0.0973,0.54566,-0.49218,0.67123
1087,10.539,0.10038,0.54562,-0.48388,0.67682,0.10038,0.54562,-0.48388,0.67682
1088,10.549,0.10347,0.5456,-0.47535,0.6824,0.10347,0.5456,-0.47535,0.6824
1089,10.559,0.10643,0.54554,-0.46659,0.68801,0.10643,0.54554,-0.46659,0.68801
1090,10.569,0.10921,0.54537,-0.45759,0.69373,0.10921,0.54537,-0.45759,0.69373
1091,10.579,0.11173,0.54501,-0.44828,0.69966,0.11173,0.54501,-0.44828,0.69966
1092,10.589,0.11393,0.54436,-0.43867,0.70588,0.11393,0.54436,-0.43867,0.70588
1093,10.599,0.11579,0.54338,-0.42872,0.71242,0.11579,0.54338,-0.42872,0.71242
1094,10.609,0.1173,0.54202,-0.41841,0.7193,0.1173,0.54202,-0.41841,0.7193
1095,10.619,0.11846,0.5403,-0.40774,0.72649,0.11846,0.5403,-0.40774,0.72649
1096,10.629,0.11924,0.53825,-0.39671,0.73396,0.11924,0.53825,-0.39671,0.73396
1097,10.639,0.11963,0.53587,-0.38529,0.74167,0.11963,0.53587,-0.38529,0.74167
1098,10.649,0.11964,0.53317,-0.3735,0.74961,0.11964,0.53317,-0.3735,0.74961
1099,10.659,0.11928,0.53015,-0.36131,0.75774,0.11928,0.53015,-0.36131,0.75774
1100,10.669,0.11856,0.52683,-0.34872,0.76603,0.11856,0.52683,-0.34872,0.76603
1101,10.679,0.11749,0.52323,-0.33571,0.77442,0.11749,0.52323,-0.33571,0.77442
1102,10.689,0.11611,0.51936,-0.32226,0.7829,0.11611,0.51936,-0.32226,0.7829
1103,10.699,0.1145,0.51518,-0.30834,0.79145,0.1145,0.51518,-0.30834,0.79145
1104,10.709,0.11274,0.51072,-0.29392,0.80004,0.11274,0.51072,-0.29392,0.80004
1105,10.719,0.11087,0.50599,-0.279,0.8086,0.11087,0.50599,-0.279,0.8086
1106,10.729,0.10898,0.50103,-0.2636,0.81707,0.10898,0.50103,-0.2636,0.81707
1107,10.739,0.10711,0.49585,-0.24772,0.8254,0.10711,0.49585,-0.24772,0.8254
1108,10.749,0.10532,0.49042,-0.23133,0.83359,0.10532,0.49042,-0.23133,0.83359
1109,10.759,0.10364,0.48472,-0.21439,0.84163,0.10364,0.48472,-0.21439,0.84163
1110,10.769,0.10208,0.47874,-0.1969,0.84948,0.10208,0.47874,-0.1969,0.84948
1111,10.779,0.10068,0.47245,-0.17889,0.85712,0.10068,0.47245,-0.17889,0.85712
1112,10.789,0.09946,0.46577,-0.16043,0.86454,0.09946,0.46577,-0.16043,0.86454
1113,10.799,0.09846,0.45865,-0.14161,0.87172,0.09846,0.45865,-0.14161,0.87172
1114,10.809,0.09769,0.45104,-0.12252,0.87864,0.09769,0.45104,-0.12252,0.87864
1115,10.819,0.09712,0.44292,-0.10325,0.88529,0.09712,0.44292,-0.10325,0.88529
1116,10.829,0.0967,0.43428,-0.08387,0.89163,0.0967,0.43428,-0.08387,0.89163
1117,10.839,0.09639,0.42515,-0.06447,0.89767,0.09639,0.42515,-0.06447,0.89767
1118,10.849,0.09616,0.41548,-0.04513,0.90338,0.09616,0.41548,-0.04513,0.90338
1119,10.859,0.09602,0.40526,-0.02597,0.90877,0.09602,0.40526,-0.02597,0.90877
1120,10.869,0.096,0.39441,-0.00707,0.91388,0.096,0.39441,-0.00707,0.91388
1121,10.879,0.09611,0.38291,0.01145,0.9187,0.09611,0.38291,0.01145,0.9187
1122,10.889,0.09634,0.37076,0.02946,0.92325,0.09634,0.37076,0.02946,0.92325
1123,10.899,0.09668,0.35805,0.04684,0.9275,0.09668,0.35805,0.04684,0.9275
1124,10.909,0.09712,0.3448,0.06348,0.93148,0.09712,0.3448,0.06348,0.93148
1125,10.919,0.09766,0.33097,0.07926,0.93522,0.09766,0.33097,0.07926,0.93522
1126,10.929,0.09834,0.31657,0.09408,0.93876,0.09834,0.31657,0.09408,0.93876
1127,10.939,0.09917,0.30165,0.10791,0.94209,0.09917,0.30165,0.10791,0.94209
1128,10.949,0.10023,0.2862,0.1208,0.94523,0.10023,0.2862,0.1208,0.94523
1129,10.959,0.10152,0.27023,0.13273,0.94818,0.10152,0.27023,0.13273,0.94818
1130,10.969,0.10305,0.25372,0.14369,0.95098,0.10305,0.25372,0.14369,0.95098
1131,10.979,0.1048,0.23663,0.15369,0.95363,0.1048,0.23663,0.15369,0.95363
1132,10.989,0.10674,0.21888,0.16281,0.95613,0.10674,0.21888,0.16281,0.95613
1133,10.999,0.10881,0.20046,0.1712,0.95847,0.10881,0.20046,0.1712,0.95847
1134,11.009,0.11096,0.18145,0.17896,0.96059,0.11096,0.18145,0.17896,0.96059
1135,11.019,0.11321,0.16179,0.18615,0.96247,0.11321,0.16179,0.18615,0.96247
1136,11.029,0.11554,0.1414,0.19278,0.9641,0.11554,0.1414,0.19278,0.9641
1137,11.039,0.11795,0.12023,0.19888,0.96544,0.11795,0.12023,0.19888,0.96544
1138,11.049,0.12043,0.09826,0.20447,0.96645,0.12043,0.09826,0.20447,0.96645
1139,11.059,0.12306,0.07552,0.20952,0.96709,0.12306,0.07552,0.20952,0.96709
1140,11.069,0.1259,0.05212,0.21405,0.96727,0.1259,0.05212,0.21405,0.96727
1141,11.079,0.12907,0.0281,0.21803,0.96696,0.12907,0.0281,0.21803,0.96696
1142,11.089,0.13269,0.00349,0.2214,0.96611,0.13269,0.00349,0.2214,0.96611
1143,11.099,0.13683,-0.02172,0.22408,0.96467,0.13683,-0.02172,0.22408,0.96467
1144,11.109,0.14157,-0.04755,0.22595,0.96262,0.14157,-0.04755,0.22595,0.96262
1145,11.119,0.14697,-0.07401,0.22694,0.95991,0.14697,-0.07401,0.22694,0.95991
1146,11.129,0.15308,-0.10107,0.22702,0.95646,0.15308,-0.10107,0.22702,0.95646
1147,11.139,0.15997,-0.12862,0.22619,0.95221,0.15997,-0.12862,0.22619,0.95221
1148,11.149,0.16767,-0.15664,0.22448,0.94708,0.16767,-0.15664,0.22448,0.94708
1149,11.159,0.17625,-0.18508,0.22196,0.94096,0.17625,-0.18508,0.22196,0.94096
1150,11.169,0.18573,-0.2139,0.21872,0.93376,0.18573,-0.2139,0.21872,0.93376
1151,11.179,0.19606,-0.24308,0.21482,0.92538,0.19606,-0.24308,0.21482,0.92538
1152,11.189,0.20718,-0.27258,0.21038,0.9157,0.20718,-0.27258,0.21038,0.9157
1153,11.199,0.21904,-0.30232,0.20551,0.90465,0.21904,-0.30232,0.20551,0.90465
1154,11.209,0.23156,-0.33225,0.20032,0.89211,0.23156,-0.33225,0.20032,0.89211
1155,11.219,0.24468,-0.36232,0.19489,0.87799,0.24468,-0.36232,0.19489,0.87799
1156,11.229,0.25832,-0.39247,0.1893,0.86221,0.25832,-0.39247,0.1893,0.86221
1157,11.239,0.27244,-0.42258,0.18359,0.84469,0.27244,-0.42258,0.18359,0.84469
1158,11.249,0.28696,-0.45255,0.17778,0.82537,0.28696,-0.45255,0.17778,0.82537
1159,11.259,0.30179,-0.48226,0.17194,0.80423,0.30179,-0.48226,0.17194,0.80423
1160,11.269,0.31684,-0.5116,0.16614,0.7812,0.31684,-0.5116,0.16614,0.7812
1161,11.279,0.33206,-0.54045,0.16042,0.75625,0.33206,-0.54045,0.16042,0.75625
1162,11.289,0.34736,-0.56873,0.15484,0.72932,0.34736,-0.56873,0.15484,0.72932
1163,11.299,0.36266,-0.59632,0.14947,0.70039,0.36266,-0.59632,0.14947,0.70039
1164,11.309,0.37789,-0.6231,0.14442,0.6694,0.37789,-0.6231,0.14442,0.6694
1165,11.319,0.39299,-0.64893,0.13979,0.63633,0.39299,-0.64893,0.13979,0.63633
1166,11.329,0.40785,-0.67366,0.1356,0.60121,0.40785,-0.67366,0.1356,0.60121
1167,11.339,0.42245,-0.69713,0.13191,0.56405,0.42245,-0.69713,0.13191,0.56405
1168,11.349,0.43675,-0.71916,0.12882,0.52485,0.43675,-0.71916,0.12882,0.52485
1169,11.359,0.45074,-0.73957,0.12649,0.4836,0.45074,-0.73957,0.12649,0.4836
1170,11.369,0.46437,-0.75817,0.12508,0.44033,0.46437,-0.75817,0.12508,0.44033
1171,11.379,0.47757,-0.77476,0.1248,0.3951,0.47757,-0.77476,0.1248,0.3951
1172,11.389,0.49027,-0.78908,0.12587,0.34806,0.49027,-0.78908,0.12587,0.34806
1173,11.399,0.50235,-0.80088,0.12853,0.29951,0.50235,-0.80088,0.12853,0.29951
1174,11.409,0.51373,-0.80992,0.13302,0.24984,0.51373,-0.80992,0.13302,0.24984
1175,11.419,0.5243,-0.81601,0.1395,0.19945,0.5243,-0.81601,0.1395,0.19945
1176,11.429,0.53403,-0.81902,0.14806,0.14867,0.53403,-0.81902,0.14806,0.14867
1177,11.439,0.54285,-0.81887,0.15873,0.09785,0.54285,-0.81887,0.15873,0.09785
1178,11.449,0.55064,-0.81555,0.17155,0.04731,0.55064,-0.81555,0.17155,0.04731
1179,11.459,0.55725,-0.80913,0.1865,-0.00264,0.55725,-0.80913,0.1865,-0.00264
1180,11.469,0.56244,-0.79974,0.20347,-0.05168,0.56244,-0.79974,0.20347,-0.05168
1181,11.479,0.56604,-0.78758,0.22223,-0.09962,0.56604,-0.78758,0.22223,-0.09962
1182,11.489,0.56794,-0.77282,0.24249,-0.14629,0.56794,-0.77282,0.24249,-0.14629
1183,11.499,0.5681,-0.75555,0.26399,-0.1916,0.5681,-0.75555,0.26399,-0.1916
1184,11.509,0.56654,-0.73587,0.28655,-0.2354,0.56654,-0.73587,0.28655,-0.2354
1185,11.519,0.56327,-0.71389,0.30998,-0.2775,0.56327,-0.71389,0.30998,-0.2775
1186,11.529,0.55825,-0.68983,0.33407,-0.31763,0.55825,-0.68983,0.33407,-0.31763
1187,11.539,0.55152,-0.66391,0.3586,-0.3556,0.55152,-0.66391,0.3586,-0.3556
1188,11.549,0.54312,-0.63632,0.38336,-0.39135,0.54312,-0.63632,0.38336,-0.39135
1189,11.559,0.53302,-0.60737,0.4081,-0.42479,0.53302,-0.60737,0.4081,-0.42479
1190,11.569,0.52118,-0.57734,0.43265,-0.45592,0.52118,-0.57734,0.43265,-0.45592
1191,11.579,0.50755,-0.54657,0.45688,-0.48468,0.50755,-0.54657,0.45688,-0.48468
1192,11.589,0.49224,-0.51532,0.48056,-0.51108,0.49224,-0.51532,0.48056,-0.51108
1193,11.599,0.47539,-0.48367,0.50346,-0.53534,0.47539,-0.48367,0.50346,-0.53534
1194,11.609,0.45715,-0.4518,0.52536,-0.55757,0.45715,-0.4518,0.52536,-0.55757
1195,11.619,0.43756,-0.42007,0.54617,-0.57774,0.43756,-0.42007,0.54617,-0.57774
1196,11.629,0.41678,-0.3886,0.56578,-0.59597,0.41678,-0.3886,0.56578,-0.59597
1197,11.639,0.39499,-0.35741,0.58409,-0.61244,0.39499,-0.35741,0.58409,-0.61244
1198,11.649,0.37235,-0.3266,0.60104,-0.62725,0.37235,-0.3266,0.60104,-0.62725
1199,11.659,0.34905,-0.29621,0.61657,-0.64052,0.34905,-0.29621,0.61657,-0.64052
1200,11.669,0.32527,-0.26639,0.63067,-0.65229,0.32527,-0.26639,0.63067,-0.65229
1201,11.679,0.30109,-0.23709,0.64349,-0.66261,0.30109,-0.23709,0.64349,-0.66261
1202,11.689,0.27625,-0.20812,0.65507,-0.67176,0.27625,-0.20812,0.65507,-0.67176
1203,11.699,0.2505,-0.17926,0.66535,-0.68002,0.2505,-0.17926,0.66535,-0.68002
1204,11.709,0.22395,-0.15049,0.67426,-0.68744,0.22395,-0.15049,0.67426,-0.68744
1205,11.719,0.19675,-0.12188,0.68174,-0.69402,0.19675,-0.12188,0.68174,-0.69402
1206,11.729,0.16905,-0.09353,0.68775,-0.69977,0.16905,-0.09353,0.68775,-0.69977
1207,11.739,0.14106,-0.06557,0.69222,-0.70473,0.14106,-0.06557,0.69222,-0.70473
1208,11.749,0.11308,-0.03814,0.69508,-0.70896,0.11308,-0.03814,0.69508,-0.70896
1209,11.759,0.08541,-0.01144,0.69632,-0.71254,0.08541,-0.01144,0.69632,-0.71254
1210,11.769,0.05836,0.01434,0.69599,-0.71554,0.05836,0.01434,0.69599,-0.71554
1211,11.779,0.03218,0.03904,0.69412,-0.71808,0.03218,0.03904,0.69412,-0.71808
1212,11.789,0.00715,0.06251,0.69082,-0.72029,0.00715,0.06251,0.69082,-0.72029
1213,11.799,-0.01648,0.08466,0.6862,-0.72228,-0.01648,0.08466,0.6862,-0.72228
1214,11.809,-0.03848,0.10538,0.68044,-0.72416,-0.03848,0.10538,0.68044,-0.72416
1215,11.819,-0.05873,0.12464,0.67372,-0.72603,-0.05873,0.12464,0.67372,-0.72603
1216,11.829,-0.07711,0.14236,0.6662,-0.72799,-0.07711,0.14236,0.6662,-0.72799
1217,11.839,-0.09347,0.1584,0.65804,-0.73018,-0.09347,0.1584,0.65804,-0.73018
1218,11.849,-0.10769,0.17268,0.64939,-0.73272,-0.10769,0.17268,0.64939,-0.73272
1219,11.859,-0.11976,0.1852,0.6404,-0.73569,-0.11976,0.1852,0.6404,-0.73569
1220,11.869,-0.12964,0.19586,0.6312,-0.7392,-0.12964,0.19586,0.6312,-0.7392
1221,11.879,-0.13726,0.20453,0.62185,-0.74339,-0.13726,0.20453,0.62185,-0.74339
1222,11.889,-0.14255,0.21105,0.61244,-0.74837,-0.14255,0.21105,0.61244,-0.74837
1223,11.899,-0.14551,0.21535,0.60301,-0.75421,-0.14551,0.21535,0.60301,-0.75421
1224,11.909,-0.14635,0.2175,0.59355,-0.7609,-0.14635,0.2175,0.59355,-0.7609
1225,11.919,-0.14523,0.21756,0.58403,-0.76843,-0.14523,0.21756,0.58403,-0.76843
1226,11.929,-0.14227,0.21557,0.57444,-0.77673,-0.14227,0.21557,0.57444,-0.77673
1227,11.939,-0.13765,0.21162,0.56478,-0.78567,-0.13765,0.21162,0.56478,-0.78567
1228,11.949,-0.1316,0.20582,0.5551,-0.7951,-0.1316,0.20582,0.5551,-0.7951
1229,11.959,-0.12432,0.19826,0.54539,-0.80485,-0.12432,0.19826,0.54539,-0.80485
1230,11.969,-0.11596,0.18899,0.53568,-0.81479,-0.11596,0.18899,0.53568,-0.81479
1231,11.979,-0.1067,0.17811,0.52598,-0.82477,-0.1067,0.17811,0.52598,-0.82477
1232,11.989,-0.09665,0.16568,0.51633,-0.83464,-0.09665,0.16568,0.51633,-0.83464
1233,11.999,-0.08593,0.15173,0.50672,-0.84429,-0.08593,0.15173,0.50672,-0.84429
1234,12.009,-0.07469,0.13636,0.49715,-0.85362,-0.07469,0.13636,0.49715,-0.85362
1235,12.019,-0.06308,0.11964,0.48762,-0.86252,-0.06308,0.11964,0.48762,-0.86252
1236,12.029,-0.05114,0.10164,0.47814,-0.87088,-0.05114,0.10164,0.47814,-0.87088
1237,12.039,-0.0389,0.08244,0.46873,-0.87863,-0.0389,0.08244,0.46873,-0.87863
1238,12.049,-0.02618,0.06209,0.4593,-0.88572,-0.02618,0.06209,0.4593,-0.88572
1239,12.059,-0.01301,0.04065,0.4498,-0.89211,-0.01301,0.04065,0.4498,-0.89211
1240,12.069,0.00049,0.01815,0.44018,-0.89772,0.00049,0.01815,0.44018,-0.89772
1241,12.079,0.0142,-0.00533,0.43044,-0.90249,0.0142,-0.00533,0.43044,-0.90249
1242,12.089,0.02804,-0.02964,0.4205,-0.90638,0.02804,-0.02964,0.4205,-0.90638
1243,12.099,0.04198,-0.05459,0.41037,-0.90931,0.04198,-0.05459,0.41037,-0.90931
1244,12.109,0.05604,-0.07995,0.40008,-0.91126,0.05604,-0.07995,0.40008,-0.91126
1245,12.119,0.07019,-0.10551,0.38968,-0.91219,0.07019,-0.10551,0.38968,-0.91219
1246,12.129,0.08437,-0.13113,0.37922,-0.91207,0.08437,-0.13113,0.37922,-0.91207
1247,12.139,0.09855,-0.15667,0.36881,-0.91089,0.09855,-0.15667,0.36881,-0.91089
1248,12.149,0.11272,-0.182,0.3585,-0.90865,0.11272,-0.182,0.3585,-0.90865
1249,12.159,0.12688,-0.20697,0.34827,-0.90541,0.12688,-0.20697,0.34827,-0.90541
1250,12.169,0.14101,-0.23138,0.33812,-0.90125,0.14101,-0.23138,0.33812,-0.90125
1251,12.179,0.15504,-0.25506,0.32804,-0.89627,0.15504,-0.25506,0.32804,-0.89627
1252,12.189,0.16893,-0.27787,0.31807,-0.89055,0.16893,-0.27787,0.31807,-0.89055
1253,12.199,0.1827,-0.29984,0.30832,-0.88411,0.1827,-0.29984,0.30832,-0.88411
1254,12.209,0.19636,-0.32102,0.29888,-0.87696,0.19636,-0.32102,0.29888,-0.87696
1255,12.219,0.20991,-0.34143,0.28981,-0.86912,0.20991,-0.34143,0.28981,-0.86912
1256,12.229,0.22335,-0.36103,0.28115,-0.86066,0.22335,-0.36103,0.28115,-0.86066
1257,12.239,0.23669,-0.37972,0.2729,-0.85166,0.23669,-0.37972,0.2729,-0.85166
1258,12.249,0.2499,-0.3974,0.26508,-0.84224,0.2499,-0.3974,0.26508,-0.84224
1259,12.259,0.26298,-0.41399,0.25767,-0.8325,0.26298,-0.41399,0.25767,-0.8325
1260,12.269,0.27588,-0.42943,0.25074,-0.82256,0.27588,-0.42943,0.25074,-0.82256
1261,12.279,0.28855,-0.44369,0.24434,-0.81251,0.28855,-0.44369,0.24434,-0.81251
1262,12.289,0.30092,-0.45674,0.23852,-0.80246,0.30092,-0.45674,0.23852,-0.80246
1263,12.299,0.31293,-0.46858,0.23333,-0.7925,0.31293,-0.46858,0.23333,-0.7925
1264,12.309,0.32452,-0.47918,0.22884,-0.78276,0.32452,-0.47918,0.22884,-0.78276
1265,12.319,0.33567,-0.48845,0.22502,-0.77337,0.33567,-0.48845,0.22502,-0.77337
1266,12.329,0.3464,-0.4963,0.22192,-0.76449,0.3464,-0.4963,0.22192,-0.76449
1267,12.339,0.35668,-0.50275,0.21959,-0.75617,0.35668,-0.50275,0.21959,-0.75617
